Epoch,Combined Avg Latency,cpu_usr (core #1),cpu_sys (core #1),cpu_idl (core #1),AvgCpuUser,AvgCpuSys,AvgCpuIdle,AvgCpuWai,AvgCpuHiq,AvgCpuSiq,osAsynchronousIO,osNumberOfContextSwitches,osNumberOfSectorReads,osNumberOfSectorWrites,osAllocatedFileHandlers,osAllocatedINodes,osCountOfInterruptsServicedSinceBootTime,osNumberOfInterrupt,osInterruptCount1,osInterruptCount2,osInterruptCount3,osInterruptCount4,osInterruptCount5,osInterruptCount6,osInterruptCount7,osNumberOfReadsIssued,osNumberOfWritesCompleted,osNumberOfSwapInSinceLastBoot,osNumberOfSwapOutSinceLastBoot,osNumberOfProcessesCreated,osNumberOfProcessesCurrentlyRunning,osDiskUtilization,osFreeSwapSpace,osUsedSwapSpace,osNumberOfAllocatedPage,osNumberOfFreePages,osNumberOfMajorPageFaults,osNumberOfMinorPageFaults,osNetworkSendKB,osNetworkRecvKB,dbmsMeasuredCPU,dbmsMeasuredChildrenCPU,dbmsBytesWritten,dbmsBytesRead,dbmsBuffersCheckpoint,dbmsBuffersClean,dbmsBuffersBackend,dbmsTotalProcess,dbmsIdleProcess,dbmsIdleInXactProcess,dbmsActiveProcess,dbmsWaitingLwlockProcess,dbmsWaitingLockProcess,dbmsWaitingBufferpinProcess,dbmsWaitingActivityProcess,dbmsWaitingExtensionProcess,dbmsWaitingClientProcess,dbmsWaitingIpcProcess,dbmsWaitingTimeoutProcess,dbmsWaitingIoProcess,dbmsOthersProcess,dbmsXactCommits,dbmsXactRollbacks,dbmsBlocksReads,dbmsBlocksHits,dbmsTupleReturned,dbmsTupleFetched,dbmsTupleInserts,dbmsTupleUpdates,dbmsTupleDeletes,dbmsXactConflicts,dbmsXactDeadlocks,dbmsTempFiles,dbmsTempBytes,dbmsBlockReadTime,dbmsBlockWriteTime,dbmsCheckpointsTimed,dbmsCheckpointsReq,dbmsCheckpointWriteTime,dbmsCheckpointSyncTime,dbmsMaxwrittenClean,dbmsBuffersBackendFsync,dbmsBuffersAlloc,dbmsArchivedCount,dbmsFailedCount,dbmsSeqScan,dbmsSeqRead,dbmsIdxScan,dbmsIdxFetch,dbmsHotUpdates,dbmsLive,dbmsDead,dbmsHeapRead,dbmsHeapHit,dbmsIdxRead,dbmsIdxHit,dbmsToastRead,dbmsToastHit,dbmsTidxRead,dbmsTidxHit
1.100000000000000000e+01,7.418922499999999753e-02,3.200000000000000000e+01,6.000000000000000000e+00,5.400000000000000000e+01,3.200000000000000000e+01,6.000000000000000000e+00,5.400000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.661000000000000000e+03,3.895000000000000000e+03,2.750000000000000000e+00,4.128906250000000000e+00,1.504000000000000000e+03,1.452400000000000000e+04,1.013000000000000000e+03,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+02,1.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.961000000000000000e+03,5.727000000000000000e+03,0.000000000000000000e+00,6.219000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00,7.328000000000000000e+03,9.486000000000000000e+03,8.583000000000000000e+03,2.907000000000000000e+03,1.150000000000000000e+02,6.130000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,5.447000000000000000e+03,1.381000000000000000e+03,2.674000000000000000e+03,2.940000000000000000e+02,7.500000000000000000e+01,4.600000000000000000e+02,4.528000000000000000e+03,3.892000000000000000e+03,2.800000000000000000e+03,5.253000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,9.799884999999999846e-02,1.313100000000000023e+01,4.040000000000000036e+00,7.070699999999999363e+01,1.313100000000000023e+01,4.040000000000000036e+00,7.070699999999999363e+01,1.212100000000000044e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.661000000000000000e+03,3.835000000000000000e+03,1.851562500000000000e+00,3.843750000000000000e+00,1.504000000000000000e+03,1.452400000000000000e+04,9.110000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.020000000000000000e+02,1.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.984000000000000000e+03,7.200000000000000000e+01,0.000000000000000000e+00,2.583000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,0.000000000000000000e+00,8.632000000000000000e+03,1.161400000000000000e+04,1.217800000000000000e+04,2.712000000000000000e+03,2.520000000000000000e+02,5.460000000000000000e+02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.790000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.020000000000000000e+02,9.261000000000000000e+03,1.687000000000000000e+03,2.596000000000000000e+03,1.720000000000000000e+02,2.320000000000000000e+02,4.060000000000000000e+02,5.808000000000000000e+03,4.892000000000000000e+03,2.824000000000000000e+03,6.520000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,7.788397500000000806e-02,1.224499999999999922e+01,2.040999999999999925e+00,7.244899999999999807e+01,1.224499999999999922e+01,2.040999999999999925e+00,7.244899999999999807e+01,1.326500000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.661000000000000000e+03,4.125000000000000000e+03,1.898437500000000000e+00,3.515625000000000000e+00,1.504000000000000000e+03,1.452400000000000000e+04,9.360000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.190000000000000000e+02,8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.748000000000000000e+03,4.508000000000000000e+03,0.000000000000000000e+00,1.699000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,0.000000000000000000e+00,3.416000000000000000e+03,8.895000000000000000e+03,8.690000000000000000e+03,1.617000000000000000e+03,2.290000000000000000e+02,4.920000000000000000e+02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,6.973000000000000000e+03,1.176000000000000000e+03,1.615000000000000000e+03,2.330000000000000000e+02,2.090000000000000000e+02,3.960000000000000000e+02,2.048000000000000000e+03,4.085000000000000000e+03,1.368000000000000000e+03,4.804000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,7.703120000000000800e-02,1.122400000000000020e+01,4.081999999999999851e+00,7.448999999999999488e+01,1.122400000000000020e+01,4.081999999999999851e+00,7.448999999999999488e+01,1.020400000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.661000000000000000e+03,3.852000000000000000e+03,1.203125000000000000e+00,3.179687500000000000e+00,1.504000000000000000e+03,1.452400000000000000e+04,8.490000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.330000000000000000e+02,7.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.501000000000000000e+03,7.200000000000000000e+01,0.000000000000000000e+00,1.714000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,0.000000000000000000e+00,3.648000000000000000e+03,1.069400000000000000e+04,1.079900000000000000e+04,2.593000000000000000e+03,2.200000000000000000e+02,5.970000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,8.076000000000000000e+03,1.593000000000000000e+03,2.584000000000000000e+03,3.420000000000000000e+02,1.900000000000000000e+02,4.180000000000000000e+02,2.408000000000000000e+03,4.684000000000000000e+03,1.240000000000000000e+03,5.985000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,7.696654999999998081e-02,1.584200000000000053e+01,2.970000000000000195e+00,7.029699999999999704e+01,1.584200000000000053e+01,2.970000000000000195e+00,7.029699999999999704e+01,1.089100000000000001e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.661000000000000000e+03,3.807000000000000000e+03,1.746093750000000000e+00,3.007812500000000000e+00,1.504000000000000000e+03,1.452400000000000000e+04,9.000000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.890000000000000000e+02,7.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.501000000000000000e+03,7.600000000000000000e+01,0.000000000000000000e+00,1.977000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,5.152000000000000000e+03,1.001400000000000000e+04,9.837000000000000000e+03,2.340000000000000000e+03,2.120000000000000000e+02,5.990000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,7.312000000000000000e+03,1.405000000000000000e+03,2.253000000000000000e+03,3.290000000000000000e+02,1.820000000000000000e+02,2.710000000000000000e+02,3.144000000000000000e+03,4.398000000000000000e+03,2.008000000000000000e+03,5.477000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,8.684735000000000371e-02,8.163000000000000256e+00,4.081999999999999851e+00,7.551000000000000512e+01,8.163000000000000256e+00,4.081999999999999851e+00,7.551000000000000512e+01,1.122400000000000020e+01,0.000000000000000000e+00,1.020000000000000018e+00,2.661000000000000000e+03,3.735000000000000000e+03,1.652343750000000000e+00,3.179687500000000000e+00,1.504000000000000000e+03,1.452500000000000000e+04,9.050000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.740000000000000000e+02,8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.599999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.622000000000000000e+03,2.910000000000000000e+03,0.000000000000000000e+00,1.747000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.228800000000000000e+04,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,4.792000000000000000e+03,9.857000000000000000e+03,1.031100000000000000e+04,1.834000000000000000e+03,2.490000000000000000e+02,3.920000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,8.315000000000000000e+03,1.393000000000000000e+03,1.804000000000000000e+03,1.020000000000000000e+02,2.390000000000000000e+02,3.460000000000000000e+02,3.200000000000000000e+03,4.238000000000000000e+03,1.592000000000000000e+03,5.553000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,6.326884999999998760e-02,1.000000000000000000e+01,6.000000000000000000e+00,7.200000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+00,7.200000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.661000000000000000e+03,3.883000000000000000e+03,1.375000000000000000e+00,3.789062500000000000e+00,1.504000000000000000e+03,1.452500000000000000e+04,8.760000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.670000000000000000e+02,1.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.480000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.287000000000000000e+03,9.400000000000000000e+01,0.000000000000000000e+00,2.110000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00,7.048000000000000000e+03,1.225100000000000000e+04,1.118600000000000000e+04,2.653000000000000000e+03,3.040000000000000000e+02,5.450000000000000000e+02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.007000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+01,8.417000000000000000e+03,1.898000000000000000e+03,2.653000000000000000e+03,2.640000000000000000e+02,2.840000000000000000e+02,3.700000000000000000e+02,5.024000000000000000e+03,4.997000000000000000e+03,2.024000000000000000e+03,7.254000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,8.665817500000000395e-02,1.326500000000000057e+01,2.040999999999999925e+00,7.551000000000000512e+01,1.326500000000000057e+01,2.040999999999999925e+00,7.551000000000000512e+01,9.183999999999999275e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.661000000000000000e+03,3.492000000000000000e+03,1.023437500000000000e+00,2.593750000000000000e+00,1.504000000000000000e+03,1.452500000000000000e+04,8.240000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.870000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.170000000000000000e+02,7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.039000000000000000e+03,7.000000000000000000e+01,0.000000000000000000e+00,1.904000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,6.936000000000000000e+03,8.468000000000000000e+03,8.518000000000000000e+03,2.429000000000000000e+03,1.620000000000000000e+02,4.000000000000000000e+02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,5.944000000000000000e+03,1.481000000000000000e+03,2.429000000000000000e+03,2.320000000000000000e+02,1.420000000000000000e+02,3.040000000000000000e+02,5.280000000000000000e+03,3.226000000000000000e+03,1.656000000000000000e+03,5.242000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,7.510872499999998730e-02,1.122400000000000020e+01,3.060999999999999943e+00,7.653100000000000591e+01,1.122400000000000020e+01,3.060999999999999943e+00,7.653100000000000591e+01,9.183999999999999275e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.661000000000000000e+03,3.964000000000000000e+03,1.085937500000000000e+00,3.328125000000000000e+00,1.504000000000000000e+03,1.452500000000000000e+04,8.270000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.110000000000000000e+02,8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.161000000000000000e+03,4.352000000000000000e+03,0.000000000000000000e+00,1.288000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.656000000000000000e+03,1.198200000000000000e+04,1.310000000000000000e+04,2.749000000000000000e+03,2.530000000000000000e+02,6.600000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000000e+02,1.012800000000000000e+04,1.751000000000000000e+03,2.749000000000000000e+03,3.450000000000000000e+02,2.230000000000000000e+02,4.310000000000000000e+02,4.248000000000000000e+03,5.177000000000000000e+03,1.408000000000000000e+03,6.805000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,6.252562500000000134e-02,1.020400000000000063e+01,3.060999999999999943e+00,7.959199999999999875e+01,1.020400000000000063e+01,3.060999999999999943e+00,7.959199999999999875e+01,7.142999999999999794e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.661000000000000000e+03,3.506000000000000000e+03,6.640625000000000000e-01,2.617187500000000000e+00,1.504000000000000000e+03,1.452500000000000000e+04,7.910000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.040000000000000000e+02,6.600000000000000000e+01,0.000000000000000000e+00,1.192000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,3.368000000000000000e+03,7.521000000000000000e+03,7.494000000000000000e+03,1.527000000000000000e+03,1.960000000000000000e+02,3.200000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,5.891000000000000000e+03,1.130000000000000000e+03,1.526000000000000000e+03,1.480000000000000000e+02,1.860000000000000000e+02,2.030000000000000000e+02,2.592000000000000000e+03,3.193000000000000000e+03,7.760000000000000000e+02,4.325000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
